distance_cm,weight_kg,vibration_g,vibration_x,vibration_y,vibration_z,material_flow_rate_tph,state_label,is_anomaly,fault_type,signal_dropout,bed_height_cm,true_distance_cm,true_weight_kg,gravity_accel_mps2,friction_angle_deg,effective_accel_mps2,ore_velocity_mps,hx711_electrical_noise_kg,hx711_drift_kg,mpu6050_bias_g,mpu6050_jitter_g
27.4,634.0,1.38,0.46,0.69,1.13,98.2,1,0,none,False,72.729,27.271,642.128,9.81,31.766,4.55179,1.04519,-2.0809,-6.0518,0.05409,-0.04854
54.8,301.5,3.06,0.97,1.43,2.53,238.9,0,0,none,False,45.031,54.969,298.287,9.81,26.7,5.20586,2.51498,1.9082,1.4126,-0.03972,-0.03663
9.0,1102.5,0.2,0.06,0.09,0.2,2.8,2,0,none,False,90.751,9.249,1103.295,9.81,38.334,3.5867,0.03711,1.3545,-2.1411,0.00352,0.02799
23.5,723.0,1.38,0.43,0.61,1.16,92.4,1,0,none,False,76.404,23.596,721.303,9.81,33.986,4.24263,1.00907,0.4067,1.1029,0.07797,-0.0271
23.4,697.5,1.45,0.71,0.67,1.13,108.8,1,0,none,False,77.064,22.936,697.131,9.81,32.008,4.51878,1.0414,3.9352,-3.3329,0.06704,0.01149
0.0,0.0,0.0,0.04,0.0,0.02,0.0,0,1,signal_dropout,True,53.93,46.07,397.836,9.81,23.168,5.62795,2.61495,3.6238,-0.7044,0.04448,-0.01246
7.2,1059.5,0.17,0.09,0.09,0.15,4.6,2,0,none,False,93.389,6.611,1063.218,9.81,38.22,3.60484,0.03721,-0.7531,-2.7806,0.02612,-0.01648
54.9,280.0,3.24,1.28,1.55,2.54,255.8,0,0,none,False,45.248,54.752,283.58,9.81,22.647,5.68828,2.62893,3.8658,-7.5077,0.00236,-0.04075
55.2,322.5,3.24,1.09,1.19,2.81,246.2,0,0,none,False,45.154,54.846,321.054,9.81,25.116,5.39822,2.56102,3.8262,-2.3429,-0.02036,0.06943
9.3,965.5,0.25,0.09,0.09,0.18,4.9,2,0,none,False,90.521,9.479,968.759,9.81,36.558,3.86341,0.03852,-1.9026,-1.1674,0.0571,0.02265
54.9,302.5,3.23,1.14,1.16,2.75,228.2,0,0,none,False,45.531,54.469,312.389,9.81,23.626,5.57455,2.60251,-4.1295,-5.5843,-0.03333,0.02393
56.1,293.0,3.04,1.42,1.4,2.33,256.5,0,0,none,False,43.878,56.122,301.152,9.81,27.553,5.10016,2.48932,-0.9627,-7.3416,-0.04869,-0.01737
21.1,721.0,1.4,0.55,0.49,1.18,98.8,1,0,none,False,79.253,20.747,727.861,9.81,32.008,4.51873,1.04139,0.9754,-7.8696,0.05889,-0.02593
11.9,1010.0,0.23,0.08,0.13,0.18,2.3,2,0,none,False,88.562,11.438,1013.023,9.81,36.817,3.82392,0.03832,-1.3935,-1.5718,0.05138,0.01279
4.7,24.5,4.26,1.79,1.34,3.61,196.7,0,1,inverted_physics,False,46.049,53.951,297.192,9.81,24.112,5.51752,2.58917,0.5297,-2.7831,0.0696,-0.01279
32.3,597.0,1.36,0.62,0.45,1.16,95.0,1,0,none,False,67.026,32.974,608.147,9.81,33.035,4.37692,1.02492,-4.0546,-7.0999,-0.02682,0.03412
54.6,308.5,3.1,0.97,0.99,2.82,233.9,0,0,none,False,45.561,54.439,316.612,9.81,27.038,5.16414,2.50488,-2.0982,-5.7974,-0.07036,0.04148
28.4,607.0,1.35,0.42,0.54,1.18,82.9,1,0,none,False,71.597,28.403,611.164,9.81,31.692,4.56174,1.04634,1.888,-5.9223,-0.02468,0.00203
26.4,703.0,1.24,0.52,0.58,0.95,96.5,1,0,none,False,73.615,26.385,702.214,9.81,34.501,4.16857,1.00023,-0.1863,0.9325,-0.07983,-0.00526
52.0,304.0,3.09,0.98,1.39,2.58,238.0,0,0,none,False,47.33,52.67,308.322,9.81,28.218,5.01656,2.46883,-0.8441,-3.2608,-0.02868,0.03579
50.8,336.5,3.29,1.03,1.27,2.88,262.7,0,0,none,False,49.629,50.371,341.219,9.81,22.479,5.70757,2.63338,1.0462,-5.9992,-0.00103,0.01068
53.7,325.5,3.23,1.19,1.23,2.69,266.8,0,0,none,False,46.197,53.803,334.33,9.81,21.959,5.76715,2.64709,-1.0235,-7.8802,-0.04721,-0.02056
52.4,298.5,3.09,0.92,1.1,2.74,227.8,0,0,none,False,47.099,52.901,303.39,9.81,26.72,5.20347,2.5144,0.957,-6.0513,-0.04665,0.00427
62.9,260.0,3.15,1.46,1.08,2.56,246.5,0,0,none,False,37.25,62.75,264.09,9.81,23.348,5.60696,2.61007,-3.1369,-0.8055,-0.05693,-0.04676
57.4,276.5,3.08,1.44,1.3,2.41,252.2,0,0,none,False,42.121,57.879,283.945,9.81,27.04,5.16393,2.50483,-2.8523,-4.6362,-0.04631,0.00151
66.0,238.0,3.23,1.58,1.48,2.39,264.9,0,0,none,False,33.281,66.719,231.255,9.81,24.115,5.51715,2.58908,2.1221,4.7565,-0.00946,0.01425
7.0,1119.5,0.23,0.13,0.1,0.16,5.5,2,0,none,False,93.578,6.422,1120.575,9.81,37.07,3.785,0.03812,1.2178,-2.1143,0.05336,0.01022
47.3,381.0,3.3,1.14,1.06,2.94,261.5,0,0,none,False,52.958,47.042,381.816,9.81,21.672,5.79988,2.65459,3.7491,-4.7015,0.00564,-0.01037
47.2,369.5,3.24,1.24,1.49,2.63,252.1,0,0,none,False,52.81,47.19,367.496,9.81,24.456,5.47685,2.57961,4.5095,-2.5669,-0.01843,0.0463
49.4,310.5,3.17,1.49,1.29,2.53,252.1,0,0,none,False,50.231,49.769,316.677,9.81,23.189,5.62557,2.6144,-0.5319,-5.4426,-0.04598,-0.03952
49.1,337.5,3.1,1.02,1.17,2.69,256.9,0,0,none,False,50.981,49.019,338.046,9.81,26.68,5.20838,2.51559,2.8482,-3.2722,-0.03271,-0.00422
61.2,250.0,3.12,1.13,1.44,2.54,243.0,0,0,none,False,38.959,61.041,254.619,9.81,25.437,5.3596,2.55184,-0.5534,-3.9885,-0.03036,-0.02913
66.1,226.5,3.14,1.45,1.55,2.32,259.2,0,0,none,False,33.949,66.051,228.299,9.81,25.361,5.36876,2.55403,-0.9074,-0.8552,-0.01686,-0.03111
52.5,306.0,3.2,1.13,1.3,2.72,261.4,0,0,none,False,47.022,52.978,309.885,9.81,22.501,5.70506,2.6328,2.6974,-6.5398,-0.03926,-0.03514
23.6,658.5,1.51,0.67,0.56,1.24,114.7,1,0,none,False,76.625,23.375,658.351,9.81,27.603,5.09388,1.10568,0.6525,-0.7055,0.05549,0.00703
56.2,301.5,3.24,1.34,1.11,2.73,247.2,0,0,none,False,44.265,55.735,299.037,9.81,22.428,5.71353,2.63475,0.5486,1.7198,-0.04192,0.00269
51.7,1307.5,6.12,2.23,2.2,5.26,255.6,0,1,load_cell_drift,False,48.317,51.683,330.479,9.81,22.472,5.70839,2.63357,-1.3551,-0.8297,0.07772,-0.02339
55.7,285.0,3.09,1.23,1.09,2.6,226.2,0,0,none,False,44.492,55.508,291.579,9.81,26.847,5.18784,2.51062,1.3546,-7.9521,0.00188,-0.04118
59.2,280.5,3.26,1.23,1.15,2.77,230.7,0,0,none,False,40.697,59.303,290.475,9.81,24.89,5.42517,2.56741,-2.3154,-7.7183,-0.00762,0.0715
7.7,1118.0,0.21,0.08,0.09,0.18,3.3,2,0,none,False,92.646,7.354,1119.263,9.81,36.722,3.83843,0.03839,0.5902,-1.7572,0.03559,0.01295
7.0,1087.5,0.23,0.11,0.07,0.23,2.4,2,0,none,False,92.246,7.754,1088.075,9.81,37.071,3.78487,0.03812,2.3464,-2.807,0.0531,0.01122
32.8,637.5,1.43,0.59,0.55,1.15,106.2,1,0,none,False,67.264,32.736,638.695,9.81,33.435,4.32081,1.01833,-2.9837,1.622,0.04577,0.04251
51.9,320.5,3.11,1.54,1.52,2.22,250.5,0,0,none,False,47.95,52.05,323.677,9.81,25.552,5.34579,2.54856,-2.1222,-0.9936,-0.06673,-0.00137
51.5,321.5,3.15,1.3,1.18,2.57,246.6,0,0,none,False,48.405,51.595,325.376,9.81,23.174,5.62721,2.61478,3.12,-7.0455,-0.07799,-0.03155
24.2,713.0,1.46,0.54,0.61,1.19,109.5,1,0,none,False,75.799,24.201,722.267,9.81,31.396,4.60183,1.05092,-2.8981,-6.4499,0.03808,0.04049
28.2,658.0,1.46,0.69,0.5,1.15,112.7,1,0,none,False,72.189,27.811,661.834,9.81,30.046,4.78129,1.07122,0.516,-4.592,0.04273,0.01148
28.3,629.5,1.47,0.55,0.43,1.29,97.0,1,0,none,False,71.641,28.359,634.859,9.81,30.578,4.71109,1.06333,2.8445,-7.9748,0.0426,0.02716
58.2,275.5,3.21,1.45,1.14,2.65,236.3,0,0,none,False,41.693,58.307,279.797,9.81,24.485,5.47335,2.57878,-1.6616,-2.5684,-0.0182,0.00926
56.3,302.0,3.14,1.21,1.11,2.71,254.6,0,0,none,False,43.438,56.562,307.347,9.81,25.347,5.37044,2.55442,-1.3993,-3.8648,-0.00639,-0.0364
46.0,355.5,3.09,0.95,1.46,2.54,235.5,0,0,none,False,53.919,46.081,358.876,9.81,26.32,5.25255,2.52623,-0.0708,-3.5167,-0.01824,-0.04086
57.2,287.5,3.3,1.07,1.15,2.91,248.8,0,0,none,False,42.986,57.014,291.461,9.81,21.299,5.84223,2.66427,0.5673,-4.3329,-0.05935,0.04625
62.5,254.5,3.16,1.51,1.37,2.38,240.8,0,0,none,False,37.591,62.409,250.905,9.81,25.029,5.40865,2.5635,-3.2148,6.7982,-0.03978,0.00606
50.9,341.0,3.18,1.25,1.29,2.65,248.6,0,0,none,False,49.474,50.526,345.259,9.81,26.024,5.2886,2.53489,0.3352,-4.5702,0.00397,0.01592
64.9,1314.5,6.47,2.54,2.31,5.5,224.0,0,1,load_cell_drift,False,35.852,64.148,235.937,9.81,29.663,4.83126,2.4228,1.1598,-0.2091,0.05968,0.02835
5.1,1111.5,0.16,0.06,0.07,0.12,4.4,2,0,none,False,95.184,4.816,1112.354,9.81,40.328,3.25922,0.03538,2.9335,-3.6294,0.04102,-0.04447
8.3,1074.5,0.21,0.06,0.08,0.17,7.3,2,0,none,False,92.267,7.733,1078.535,9.81,34.119,4.22357,0.04027,0.6386,-4.7091,0.04392,-0.00565
29.8,560.5,1.5,0.46,0.62,1.29,100.3,1,0,none,False,69.639,30.361,559.324,9.81,29.739,4.82131,1.07569,0.8568,0.3305,0.07064,0.01912
10.8,1043.5,0.2,0.09,0.11,0.17,6.0,2,0,none,False,89.486,10.514,1047.787,9.81,37.409,3.73256,0.03786,-0.484,-3.6485,-0.00296,0.03633
25.8,719.0,1.36,0.6,0.58,1.07,98.5,1,0,none,False,74.551,25.449,716.526,9.81,33.768,4.27368,1.01276,-1.6309,4.1228,0.02742,-0.00323
53.1,304.0,3.1,1.55,1.48,2.24,245.9,0,0,none,False,46.63,53.37,310.973,9.81,26.348,5.24908,2.5254,-0.1481,-6.6095,-0.0524,0.00211
48.9,362.0,3.21,1.07,1.53,2.63,256.9,0,0,none,False,50.71,49.29,371.321,9.81,24.144,5.51376,2.58828,-1.8424,-7.6139,-0.03451,0.01609
28.3,665.0,1.47,0.73,0.47,1.21,96.5,1,0,none,False,72.087,27.913,671.69,9.81,32.156,4.49856,1.03906,0.7362,-7.5948,0.04286,0.05635
8.7,1080.0,0.23,0.12,0.1,0.19,0.0,2,0,none,False,91.704,8.296,1081.44,9.81,39.377,3.41772,0.03623,0.4039,-2.051,0.08,-0.01534
71.0,209.5,3.18,1.37,1.15,2.64,248.6,0,0,none,False,29.262,70.738,206.53,9.81,26.171,5.27065,2.53058,1.037,2.1596,-0.02057,0.04416
58.1,291.0,3.15,1.05,1.25,2.67,245.0,0,0,none,False,41.677,58.323,294.623,9.81,25.482,5.3542,2.55056,-3.9754,0.2745,-0.04325,0.00834
24.1,707.0,1.28,0.37,0.59,1.04,104.5,1,0,none,False,76.387,23.613,708.34,9.81,30.67,4.69898,1.06196,-0.9104,-0.4458,-0.07978,-0.03167
50.2,316.5,3.01,1.35,1.43,2.32,236.0,0,0,none,False,49.616,50.384,320.282,9.81,29.38,4.8679,2.43198,1.9621,-5.6034,0.00561,-0.02967
22.5,684.5,1.49,0.69,0.6,1.21,92.5,1,0,none,False,77.961,22.039,689.14,9.81,31.143,4.63587,1.0548,-1.2686,-3.2855,0.06972,0.031
24.7,652.0,1.4,0.58,0.62,1.13,97.8,1,0,none,False,75.588,24.412,651.445,9.81,32.84,4.40415,1.0281,-1.8957,2.5121,0.06465,-0.01564
59.5,259.5,3.06,1.36,1.3,2.44,241.1,0,0,none,False,40.519,59.481,259.079,9.81,26.789,5.19492,2.51234,-2.0623,2.479,-0.01305,-0.059
27.6,674.5,1.42,0.66,0.69,1.05,106.3,1,0,none,False,71.97,28.03,672.664,9.81,31.495,4.58848,1.0494,0.5114,1.1626,0.06972,-0.03109
52.8,342.0,3.17,1.18,1.12,2.75,225.5,0,0,none,False,47.562,52.438,342.979,9.81,24.949,5.41818,2.56575,1.8195,-2.6309,-0.04125,0.01314
62.3,247.5,3.18,1.57,1.39,2.38,245.0,0,0,none,False,37.364,62.636,246.275,9.81,24.774,5.43907,2.57069,2.8103,-1.5962,-0.04561,0.01881
7.2,1081.5,0.13,0.05,0.05,0.1,3.3,2,0,none,False,92.487,7.513,1084.161,9.81,36.962,3.80157,0.03821,2.289,-4.7366,-0.0215,-0.01585
60.9,266.0,3.16,1.26,1.35,2.56,253.5,0,0,none,False,38.708,61.292,269.642,9.81,26.268,5.25881,2.52774,0.0652,-3.4833,-0.03209,0.04206
44.4,411.5,3.03,0.95,1.34,2.56,261.4,0,0,none,False,55.638,44.362,409.94,9.81,27.181,5.14641,2.50058,0.6897,0.7897,-0.04265,-0.05011
56.9,292.0,3.09,1.54,0.97,2.48,241.2,0,0,none,False,42.81,57.19,292.425,9.81,26.596,5.21867,2.51807,-3.0305,2.446,-0.03548,-0.01156
26.1,669.5,1.32,0.61,0.43,1.04,90.6,1,0,none,False,73.296,26.704,669.41,9.81,31.913,4.53174,1.04289,-1.0515,1.2435,-0.0736,0.02038
50.9,351.5,3.11,1.0,1.15,2.68,234.0,0,0,none,False,48.838,51.162,348.115,9.81,29.0,4.91689,2.44418,-1.8999,5.3036,-0.00745,0.06043
48.2,375.5,3.06,1.42,1.3,2.38,262.3,0,0,none,False,52.168,47.832,368.66,9.81,27.182,5.14639,2.50057,0.1742,6.7246,-0.05069,-0.0104
6.9,1106.0,0.24,0.16,0.07,0.17,7.1,2,0,none,False,92.893,7.107,1103.656,9.81,38.498,3.56052,0.03698,4.4366,-2.1337,0.05145,0.02398
57.8,295.5,3.13,1.4,1.09,2.59,265.3,0,0,none,False,42.397,57.603,291.89,9.81,24.88,5.42645,2.56771,-0.7751,4.5746,-0.05559,-0.01818
8.6,1077.0,0.22,0.07,0.07,0.17,2.3,2,0,none,False,91.184,8.816,1076.492,9.81,37.874,3.65963,0.03749,2.7058,-2.4,0.06879,-0.01321
24.7,656.5,1.44,0.56,0.65,1.18,103.5,1,0,none,False,75.357,24.643,659.423,9.81,29.074,4.90738,1.08525,-3.9581,1.2787,-0.03693,0.05575
62.8,261.5,3.23,1.5,1.1,2.64,231.6,0,0,none,False,36.537,63.463,254.48,9.81,24.464,5.47583,2.57937,2.9599,4.0631,0.00439,0.01013
65.6,231.5,3.09,1.26,1.32,2.51,245.1,0,0,none,False,34.847,65.153,235.961,9.81,28.203,5.01847,2.4693,0.2961,-4.867,0.002,0.00615
6.4,1088.0,0.18,0.09,0.09,0.13,7.5,2,0,none,False,93.888,6.112,1093.094,9.81,35.312,4.0501,0.03944,-1.3354,-3.7505,0.02077,-0.01307
25.2,678.0,1.52,0.49,0.48,1.35,99.5,1,0,none,False,74.911,25.089,681.217,9.81,29.29,4.87957,1.08217,-2.4657,-0.7049,0.05596,0.04152
49.1,334.0,3.14,1.18,1.2,2.64,245.4,0,0,none,False,50.83,49.17,328.053,9.81,26.458,5.23567,2.52217,3.739,2.3405,-0.0145,0.00373
60.3,285.5,3.15,1.26,1.03,2.65,236.9,0,0,none,False,40.063,59.937,277.423,9.81,26.777,5.19645,2.5127,3.7308,4.5866,0.00935,0.00044
31.6,577.5,1.26,0.4,0.49,1.09,86.6,1,0,none,False,68.373,31.627,572.891,9.81,31.703,4.56024,1.04616,3.1479,1.6022,-0.07848,-0.03362
48.6,346.5,3.16,1.03,0.97,2.77,227.5,0,0,none,False,51.286,48.714,345.934,9.81,27.142,5.15124,2.50175,-3.2917,4.0248,-0.00093,0.04181
59.7,271.5,3.09,1.49,1.42,2.32,260.8,0,0,none,False,40.629,59.371,277.234,9.81,27.498,5.10707,2.491,-1.6236,-4.0739,-0.01253,-0.00335
9.6,1097.5,0.19,0.09,0.09,0.18,3.0,2,0,none,False,90.288,9.712,1100.477,9.81,39.933,3.32572,0.03574,1.875,-4.6977,-0.04718,0.07209
31.0,627.0,1.47,0.47,0.66,1.23,106.0,1,0,none,False,69.016,30.984,623.128,9.81,29.279,4.88094,1.08232,-0.6876,4.5564,0.00999,0.03765
49.0,321.5,3.13,1.52,1.04,2.5,225.9,0,0,none,False,50.912,49.088,323.948,9.81,26.17,5.27086,2.53063,2.1749,-4.6562,-0.04182,0.01622
27.9,611.5,1.4,0.63,0.69,1.05,93.2,1,0,none,False,72.054,27.946,614.312,9.81,32.34,4.47329,1.03614,-3.1694,0.3747,0.04522,-0.00426
28.3,580.5,1.4,0.45,0.68,1.14,104.8,1,0,none,False,72.35,27.65,587.948,9.81,33.096,4.36834,1.02392,-1.9211,-5.5277,0.04611,0.00711
53.0,304.0,3.24,1.31,1.38,2.64,243.8,0,0,none,False,47.083,52.917,309.005,9.81,24.017,5.52863,2.59177,-0.0751,-5.0257,-0.00038,0.01166
74.0,180.0,3.11,1.32,1.44,2.44,265.1,0,0,none,False,25.934,74.066,179.05,9.81,25.78,5.31816,2.54196,-0.6243,1.5404,-0.03595,-0.02433
4.5,1195.0,0.24,0.14,0.09,0.2,2.7,2,0,none,False,95.201,4.799,1195.516,9.81,37.233,3.75985,0.038,2.015,-2.662,0.03131,0.04396
32.2,624.5,1.38,0.42,0.46,1.21,92.5,1,0,none,False,68.311,31.689,622.132,9.81,33.433,4.32099,1.01835,0.2988,1.9116,0.0629,-0.02462
26.1,649.0,1.42,0.5,0.69,1.15,89.1,1,0,none,False,74.127,25.873,654.334,9.81,33.655,4.28969,1.01466,-2.4085,-3.0596,0.06591,0.01632
55.0,302.0,3.25,1.29,1.58,2.55,259.0,0,0,none,False,45.196,54.804,304.387,9.81,22.763,5.67483,2.62582,-0.5987,-1.6817,-0.03996,0.02016
50.4,317.5,3.26,1.3,1.2,2.74,252.6,0,0,none,False,49.429,50.571,323.896,9.81,24.322,5.49264,2.58332,-2.1691,-4.1866,0.00709,0.0361
7.0,1081.0,0.21,0.06,0.07,0.19,3.6,2,0,none,False,93.099,6.901,1090.433,9.81,38.361,3.58235,0.03709,-3.3886,-6.1172,-0.02561,0.07371
59.2,290.5,3.11,0.96,1.17,2.74,247.1,0,0,none,False,40.435,59.565,292.789,9.81,26.328,5.2515,2.52598,0.4788,-2.6143,-0.05742,0.01199
57.2,286.0,3.21,1.28,1.35,2.58,238.8,0,0,none,False,42.784,57.216,288.766,9.81,26.469,5.23425,2.52183,-1.8986,-0.641,-0.01444,0.07839
29.4,664.5,1.43,0.44,0.56,1.23,104.0,1,0,none,False,70.901,29.099,661.275,9.81,27.915,5.05482,1.10143,2.5227,0.4978,0.0411,-0.05226
49.4,345.0,3.19,1.27,1.48,2.51,249.2,0,0,none,False,50.547,49.453,342.461,9.81,25.413,5.36249,2.55253,0.5204,1.7865,-0.01563,0.01916
4.0,1133.5,0.22,0.1,0.11,0.16,5.6,2,0,none,False,95.726,4.274,1135.649,9.81,37.184,3.76738,0.03804,0.8286,-3.1915,0.02013,0.03141
34.6,580.5,1.33,0.68,0.58,0.99,98.4,1,0,none,False,65.118,34.882,573.908,9.81,32.392,4.46613,1.03531,0.7732,5.8696,-0.02146,-0.01562
30.9,663.0,1.27,0.58,0.43,1.03,99.9,1,0,none,False,69.301,30.699,666.802,9.81,31.863,4.53859,1.04368,-1.6572,-1.9573,-0.07816,-0.02323
35.1,587.5,1.46,0.51,0.73,1.17,94.2,1,0,none,False,65.109,34.891,592.483,9.81,29.906,4.79953,1.07326,-1.6726,-3.5399,0.06984,-0.0209
26.7,650.0,1.5,0.48,0.73,1.19,105.4,1,0,none,False,73.061,26.939,650.313,9.81,28.562,4.97291,1.09247,-0.4979,0.4288,0.04283,0.02789
48.7,335.5,3.11,1.13,1.41,2.5,231.5,0,0,none,False,51.455,48.545,337.787,9.81,27.411,5.11792,2.49365,0.7286,-2.8334,-0.03784,0.03558
61.4,261.0,3.17,1.19,1.22,2.75,247.5,0,0,none,False,38.834,61.166,266.566,9.81,24.678,5.45052,2.5734,0.9089,-6.6646,-0.0671,0.02537
13.3,854.0,1.42,0.63,0.55,1.13,104.7,1,0,none,False,86.689,13.311,849.816,9.81,27.446,5.11348,1.10781,3.8179,0.2371,-0.07198,0.04707
65.3,233.5,3.27,1.32,1.38,2.63,236.2,0,0,none,False,34.362,65.638,231.612,9.81,21.92,5.77168,2.64813,-1.1619,3.0271,-0.03159,0.0025
49.7,355.5,3.27,1.61,1.01,2.65,250.1,0,0,none,False,50.819,49.181,358.114,9.81,24.448,5.47783,2.57984,0.2923,-2.8191,-0.02593,0.07781
52.7,302.0,3.3,1.6,1.3,2.56,260.4,0,0,none,False,46.895,53.105,307.584,9.81,23.58,5.57989,2.60376,-1.7873,-3.7258,0.00346,0.04946
24.7,649.5,1.3,0.58,0.51,1.08,99.7,1,0,none,False,75.228,24.772,656.506,9.81,34.864,4.11577,0.99387,-0.0391,-6.8974,-0.00356,-0.00971
52.2,309.5,3.11,0.99,1.34,2.6,250.3,0,0,none,False,47.737,52.263,318.247,9.81,26.002,5.29123,2.53552,-5.0559,-3.8066,-0.01047,-0.04704
59.4,274.0,3.22,1.4,1.1,2.68,234.8,0,0,none,False,40.537,59.463,272.731,9.81,23.339,5.60801,2.61031,0.3236,1.0585,-0.04096,0.01331
62.0,252.0,3.08,1.45,1.31,2.39,244.2,0,0,none,False,38.505,61.495,257.621,9.81,27.25,5.13784,2.4985,-0.325,-5.2401,-0.05341,0.01691
67.1,216.5,3.21,1.27,1.23,2.69,242.6,0,0,none,False,32.577,67.423,223.997,9.81,21.936,5.76987,2.64771,0.5584,-7.9928,-0.0401,-0.04803
54.1,316.5,3.13,1.23,1.39,2.54,233.7,0,0,none,False,46.085,53.915,320.232,9.81,26.755,5.19914,2.51336,0.5024,-4.3054,-0.03245,0.02608
53.3,296.0,3.23,1.27,1.48,2.57,250.1,0,0,none,False,46.143,53.857,303.887,9.81,22.98,5.64979,2.62002,-1.8291,-6.0291,-0.00788,-0.02522
49.1,342.5,3.14,1.39,1.3,2.48,254.6,0,0,none,False,50.806,49.194,344.871,9.81,25.541,5.34714,2.54888,-0.3515,-2.0232,-0.04163,-0.0001
52.9,323.0,3.13,1.13,1.16,2.68,234.8,0,0,none,False,47.508,52.492,324.823,9.81,27.57,5.09796,2.48878,2.17,-3.7812,-0.01128,0.03249
53.6,314.5,15.0,4.72,6.41,12.68,227.3,0,1,resonance_surge,False,46.237,53.763,313.963,9.81,27.238,5.13934,2.49886,-0.0212,0.6789,0.06124,0.00818
11.8,1155.0,0.18,0.05,0.08,0.21,5.7,2,0,none,False,88.467,11.533,1155.268,9.81,38.79,3.51349,0.03673,0.0494,-0.3335,0.00512,0.00736
9.4,1072.5,0.24,0.11,0.07,0.19,0.3,2,0,none,False,90.379,9.621,1075.899,9.81,39.051,3.47115,0.03651,-1.239,-1.9423,0.02328,0.05598
62.4,246.5,3.17,1.34,1.05,2.69,243.0,0,0,none,False,38.049,61.951,255.221,9.81,24.968,5.41595,2.56522,-2.4488,-6.0545,-0.06623,0.03347
45.6,401.5,3.18,1.02,1.01,2.83,256.1,0,0,none,False,54.987,45.013,400.957,9.81,24.12,5.51658,2.58895,3.1449,-2.4935,-0.01816,-0.02529
39.6,573.5,1.44,0.59,0.65,1.14,102.5,1,0,none,False,60.422,39.578,572.936,9.81,31.565,4.57898,1.04831,-0.2821,0.9437,0.07202,-0.00678
52.9,328.0,3.15,1.12,1.11,2.74,247.5,0,0,none,False,47.059,52.941,336.159,9.81,24.517,5.46955,2.57789,-0.9047,-7.135,-0.0784,0.01743
51.0,341.5,3.25,1.04,1.26,2.79,258.4,0,0,none,False,49.035,50.965,339.362,9.81,23.375,5.60381,2.60934,1.6384,0.6699,-0.03675,0.03278
57.1,276.5,2.99,0.96,1.32,2.47,256.5,0,0,none,False,43.715,56.285,284.369,9.81,29.478,4.85521,2.4288,-1.3538,-6.4588,-0.02261,-0.01803
6.5,1133.5,0.22,0.1,0.09,0.2,2.9,2,0,none,False,94.304,5.696,1135.181,9.81,38.338,3.58598,0.03711,1.0503,-2.6841,0.04965,0.01047
5.0,1164.5,0.2,0.08,0.08,0.18,3.4,2,0,none,False,95.108,4.892,1167.613,9.81,38.712,3.52606,0.0368,-0.0452,-2.8633,0.04071,-0.00812
55.3,321.5,3.18,1.25,1.39,2.56,248.0,0,0,none,False,45.467,54.533,323.761,9.81,24.259,5.50016,2.58509,-0.8826,-1.4261,-0.06086,0.02264
5.9,1138.5,0.16,0.08,0.1,0.17,0.0,2,0,none,False,93.775,6.225,1145.46,9.81,37.175,3.76883,0.03804,-2.5659,-4.2069,0.02367,-0.02546
5.3,1138.0,0.25,0.07,0.14,0.2,1.9,2,0,none,False,94.741,5.259,1141.004,9.81,39.692,3.36572,0.03595,-2.3557,-0.6801,0.06678,0.02435
10.9,1016.0,0.19,0.06,0.06,0.15,1.5,2,0,none,False,89.689,10.311,1019.532,9.81,38.18,3.6112,0.03724,0.2277,-3.5455,0.05173,-0.03056
5.1,1174.5,0.16,0.08,0.02,0.14,2.3,2,0,none,False,94.633,5.367,1178.869,9.81,39.599,3.38123,0.03603,0.2007,-4.6267,0.00039,-0.00098
50.1,340.5,3.12,1.07,1.35,2.58,220.1,0,0,none,False,49.474,50.526,336.702,9.81,26.53,5.22683,2.52004,-1.0107,4.6738,-0.0467,0.01996
62.8,226.0,3.22,1.47,1.22,2.56,240.4,0,0,none,False,37.259,62.741,235.214,9.81,24.065,5.52299,2.59045,-1.3399,-7.7229,-0.00546,-0.00759
53.2,310.5,3.16,1.47,1.15,2.58,244.2,0,0,none,False,47.353,52.647,319.203,9.81,25.587,5.34149,2.54753,-0.8414,-7.618,-0.02092,0.00731
55.8,299.0,3.11,1.23,1.45,2.48,256.8,0,0,none,False,44.483,55.517,306.103,9.81,27.03,5.16522,2.50514,-1.3071,-5.8758,-0.03381,0.019
55.9,318.0,3.22,1.34,1.63,2.44,259.7,0,0,none,False,44.085,55.915,315.223,9.81,24.792,5.4369,2.57018,0.38,2.2413,-0.01497,0.03099
27.2,646.5,1.49,0.59,0.58,1.22,92.2,1,0,none,False,73.425,26.575,645.363,9.81,30.208,4.75997,1.06883,-0.3286,1.4445,0.07217,0.01199
58.6,302.5,3.27,1.28,1.04,2.84,249.4,0,0,none,False,41.472,58.528,297.135,9.81,22.409,5.71567,2.63525,0.7032,4.7361,-0.01785,0.00118
51.7,330.0,3.33,1.38,1.38,2.69,255.6,0,0,none,False,47.844,52.156,336.357,9.81,20.607,5.92016,2.68198,-3.2201,-3.3363,-0.01663,0.00577
50.3,347.0,3.21,1.39,1.13,2.67,242.9,0,0,none,False,49.884,50.116,337.848,9.81,22.859,5.66374,2.62325,2.4472,6.4709,-0.02158,-0.03256
11.2,1056.0,0.23,0.12,0.07,0.15,5.3,2,0,none,False,88.64,11.36,1060.156,9.81,34.428,4.17913,0.04006,-1.0631,-2.917,0.04465,0.01854
